Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Pct
2019-06-10,31259.2,31367.4,30861.3,31034.0,      208614002,         4870.64,-0.7256557324225067
2019-06-11,31172.25,31399.35,30973.35,31265.45,      188115329,         4371.70,0.2980926230071876
2019-06-12,31219.3,31222.3,30911.45,30965.7,      143703508,         3787.08,-0.8189706675450532
2019-06-13,30876.75,31036.9,30638.25,30976.1,      341891022,         7587.55,0.3207311443338527
2019-06-14,30983.45,31032.65,30508.95,30614.35,      255356460,         6366.06,-1.20564375856421
2019-06-17,30652.0,30684.05,30249.4,30273.25,      184466679,         5401.37,-1.2511045229699487
2019-06-18,30299.45,30550.65,30222.85,30351.0,      241865592,         6147.16,0.16984613357055542
2019-06-19,30526.5,30699.15,30242.0,30362.1,      252889076,         5825.47,-0.5414645232049214
2019-06-20,30390.2,30824.55,30220.7,30781.1,      293131675,         6983.33,1.2699351225264783
2019-06-21,30804.95,30804.95,30541.5,30628.35,      238841807,         6101.47,-0.5765899893399488
2019-06-24,30680.95,30783.65,30528.0,30602.05,      165301524,         4081.42,-0.2578258646071144
2019-06-25,30567.65,30913.25,30451.4,30847.05,      145143905,         4155.46,0.9057592217083897
2019-06-26,30809.2,31202.7,30766.65,31162.35,-,-,1.1332585636192323
2019-06-27,31192.1,31490.6,31158.8,31269.5,      231102423,         7463.55,0.2475255440605109
2019-06-28,31281.0,31308.9,31060.6,31105.2,      223608802,         5576.56,-0.5651788125458099
2019-07-01,31271.0,31450.35,31246.45,31372.2,      133169266,         3607.35,0.32257858868680145
2019-07-02,31414.65,31431.35,31105.1,31283.3,      233874612,         4640.78,-0.4198725837747367
2019-07-03,31347.7,31467.15,31238.5,31382.3,      224146516,         4953.49,0.11025323191735006
2019-07-04,31471.0,31608.35,31428.05,31471.85,      242985504,         5416.41,0.0027008262939691974
2019-07-05,31523.05,31660.75,31323.25,31475.8,      384291668,         7011.16,-0.1501153266954295
2019-07-08,31346.85,31370.4,30536.75,30603.85,      390494875,         6895.32,-2.4277991167777913
2019-07-09,30533.4,30702.1,30346.7,30569.15,      259250655,         5474.22,0.11694796878552395
2019-07-10,30618.05,30728.35,30428.6,30522.1,      184326854,         4611.79,-0.3143623800459363
2019-07-11,30707.0,30788.05,30565.35,30716.55,      173564485,         4583.76,0.03109073121818457
2019-07-12,30789.75,30870.95,30548.3,30601.45,      156245254,         5095.02,-0.615330319314932
2019-07-15,30688.85,30695.7,30334.2,30445.95,      223023061,         4915.44,-0.7978072617211741
2019-07-16,30532.65,30635.0,30429.9,30570.8,      369337661,         6823.01,0.12479228544885256
2019-07-17,30622.25,30799.7,30568.3,30735.5,      367511522,         7421.74,0.3684664313253404
2019-07-18,30705.8,30769.35,30378.6,30430.6,      352029779,         6272.10,-0.9043528553495519
2019-07-19,30515.1,30543.75,29705.75,29770.35,      287392672,         6710.70,-2.5016501317586126
2019-07-22,29617.05,29635.15,29194.1,29284.95,      350333275,         7453.00,-1.1340295954065094
2019-07-23,29342.45,29365.8,29078.15,29128.1,      333503030,         7830.82,-0.7358873390300164
2019-07-24,29085.45,29252.4,28871.0,28952.25,      244078618,         5657.91,-0.46006787037277147
2019-07-25,28981.05,29240.8,28931.05,29043.05,      296560592,         6680.01,0.2134762017074653
2019-07-26,29062.5,29379.1,28994.5,29325.3,      383572807,         6093.26,0.8961545150433219
2019-07-29,29583.45,29592.95,29104.85,29295.9,      303508229,         6738.65,-0.9815366655402267
2019-07-30,29434.85,29530.3,28737.8,28791.6,      301282413,         7641.56,-2.234158574028536
2019-07-31,28575.45,28979.75,28529.75,28876.0,      346506962,        10237.68,1.0408297548136836
2019-08-01,28660.5,28819.7,28047.35,28367.25,      282236909,         7707.97,-1.033762525447479
2019-08-02,28224.25,28544.55,27936.35,28204.95,      319929406,         8849.25,-0.06842770506595215
2019-08-05,27841.2,27866.55,27389.5,27648.05,      334367503,         7912.63,-0.6986026139275698
2019-08-06,27518.5,28148.4,27503.9,28022.1,      291001441,         7032.30,1.797152961412594
2019-08-07,28053.85,28175.55,27641.85,27702.05,      353400945,         7335.22,-1.2699421161971742
2019-08-08,27840.1,28227.55,27531.05,28110.45,      303596759,         7133.44,0.9617419856316857
2019-08-09,28293.65,28602.75,28251.75,28431.9,      336826632,         7347.48,0.4862495999212152
2019-08-13,28356.8,28358.85,27683.5,27729.1,      335809590,         5984.53,-2.2636868848970964
2019-08-14,27885.5,28107.05,27726.65,28019.2,      290413445,         5104.33,0.47717279579717026
2019-08-16,27920.3,28251.05,27720.95,28217.0,      274020219,         5157.25,1.0514937803451845
2019-08-19,28331.25,28468.9,28146.5,28186.1,      241810912,         4525.25,-0.5149701448586411
2019-08-20,28163.55,28215.4,27839.65,27982.45,      288236399,         5073.04,-0.6471913645874415
2019-08-21,28021.0,28098.9,27666.2,27719.05,      358841104,         5315.64,-1.0893230467855166
2019-08-22,27690.05,27690.05,26975.55,27034.2,      465070847,         6452.46,-2.426001139297625
2019-08-23,26835.35,27207.3,26560.6,26958.65,      485538647,         7843.57,0.4573671159349704
2019-08-26,27663.95,27995.25,26859.35,27951.35,      519219181,         8927.81,1.028215095156398
2019-08-27,28106.3,28277.7,27960.8,28126.15,      386839458,         7802.00,0.0705748920488662
2019-08-28,28080.25,28095.55,27634.65,27804.3,      384111651,         6674.30,-0.992472387364547
2019-08-29,27694.95,27719.05,27239.95,27305.2,      377438481,         7339.26,-1.4273837950280532
2019-08-30,27407.9,27586.5,27121.95,27427.85,      427077225,         8056.50,0.07273628811590079
2019-09-03,27239.2,27247.05,26742.6,26824.15,      392427883,         6171.33,-1.5472997280435699
2019-09-04,26785.95,27278.7,26641.35,27123.85,      309520214,         5990.87,1.2457671016466978
2019-09-05,27086.95,27243.95,26815.4,26919.7,      327083693,         5826.31,-0.6212922135090658
2019-09-06,26986.5,27311.05,26950.55,27247.9,      251986487,         4874.57,0.9593399858337759
2019-09-09,27240.35,27565.55,26993.9,27504.65,      286110458,         5197.20,0.9609284248299939
2019-09-11,27639.05,27829.65,27551.65,27776.2,      467414755,         6677.77,0.49376804602501945
2019-09-12,27870.8,28062.3,27764.7,27818.5,      377820739,         6469.22,-0.18800438557075067
2019-09-13,27772.0,28126.85,27573.45,28098.75,      438497830,         6752.69,1.1628631166866854
2019-09-16,27868.0,28066.7,27798.85,27855.0,      234062573,         4463.98,-0.046670256686411775
2019-09-17,27765.1,27851.4,27047.95,27131.75,      277762547,         5449.45,-2.334349977424967
2019-09-18,27304.7,27414.45,27088.8,27172.65,      307775512,         5314.41,-0.48596658772699486
2019-09-19,27175.45,27175.45,26643.0,26757.65,      450436905,         6050.19,-1.5614226211943099
2019-09-20,26878.65,29418.95,26727.55,28981.55,      844582360,        18185.99,7.255995624802669
2019-09-23,30039.4,30801.3,29776.3,30566.2,      552171387,        14401.90,1.7234723321839132
2019-09-24,30432.0,30668.1,29889.55,30183.1,      348810197,         8157.62,-0.8246336526069273
2019-09-25,30029.05,30067.6,29470.1,29586.05,      352814285,         8112.37,-1.4973272876913275
2019-09-26,29640.55,30718.35,29627.0,30002.6,      540435004,        11367.60,1.2067287501749826
2019-09-27,29974.95,30112.65,29711.35,29876.65,      464096458,         7011.82,-0.32901948511630075
2019-09-30,29674.8,29754.4,28943.45,29103.15,      580252025,         9447.47,-1.9642203678983128
2019-10-01,29226.15,29526.4,28077.35,28725.5,     1187313940,        15321.69,-1.742876538267398
2019-10-03,28606.7,28769.1,28240.8,28414.1,      825756750,        10519.65,-0.6778324845763273
2019-10-04,28681.9,28730.3,27653.7,27731.85,      732719135,         9504.35,-3.4258442909506686
2019-10-07,27909.9,28185.15,27568.35,27767.55,      554307096,         8314.79,-0.5126487572724355
2019-10-09,27901.65,28857.7,27702.05,28785.85,      574832720,         8826.87,3.0716480493019906
2019-10-10,28542.95,28552.75,27914.15,28013.45,      381151128,         6867.09,-1.8901634750450231
2019-10-11,28245.55,28604.05,27736.8,28042.5,      558917279,         8470.43,-0.724079522153871
2019-10-14,28238.5,28553.4,28043.25,28181.95,      387660772,         5919.07,-0.20066035174996505
2019-10-15,28257.85,28694.85,28186.25,28555.1,      350926458,         5599.17,1.040969914306026
2019-10-16,28689.45,28759.35,28305.4,28538.8,      400383734,         6136.08,-0.5278778364892759
2019-10-17,28596.35,29049.05,28487.95,28989.45,      617849861,         7434.75,1.3560105486651253
2019-10-18,28954.8,29249.5,28864.1,29120.25,      605170183,         7459.77,0.5681613310325314
2019-10-22,29416.25,29690.0,29231.2,29411.15,      582221306,         8753.58,-0.017340362413569496
2019-10-23,29478.85,29643.8,29214.05,29459.6,      497765615,         8082.30,-0.06534372496571576
2019-10-24,29604.35,29693.25,28994.2,29107.95,      439980796,         7551.17,-1.705376022701694
2019-10-25,29228.65,29452.1,28923.8,29395.95,-,-,0.5691260190604462
2019-10-27,29605.4,29644.45,29446.8,29516.3,      110013856,         1489.52,-0.3018671039391868
2019-10-29,29527.6,29997.65,29385.45,29873.05,      567556033,         8794.15,1.1563934717077793
2019-10-30,30005.7,30151.1,29753.0,29987.5,      448802636,         7242.26,-0.06069195498124461
2019-10-31,30168.65,30415.65,29987.15,30066.25,     1186433992,        15535.72,-0.34058121648027756
2019-11-01,30196.15,30409.0,30028.9,30330.55,      646745938,         9226.12,0.4431175827672028
2019-11-04,30415.9,30607.05,30227.25,30333.1,      613019002,         7721.63,-0.27296913272960205
2019-11-05,30403.25,30452.7,30091.35,30219.85,      534711559,         7772.51,-0.6068858713726292
2019-11-06,30225.2,30699.0,30013.65,30609.6,      403957809,         6876.72,1.2558151690972696
2019-11-07,30722.6,30821.35,30462.55,30633.15,      364819481,         7186.41,-0.2920039238537241
2019-11-08,30571.3,31108.4,30504.05,30749.4,      620047286,        10804.54,0.579198293300039
2019-11-11,30664.65,31205.2,30625.8,31115.55,      422777530,         7377.80,1.4491146709603326
2019-11-13,31084.75,31198.5,30488.1,30541.55,      474514279,         7993.03,-1.7785606820871918
2019-11-14,30615.8,30789.2,30338.35,30749.95,      383307292,         7906.64,0.43626087196890223
2019-11-15,30912.4,31165.45,30860.7,31008.4,      393946823,         9304.25,0.30959352949523355
2019-11-18,31036.8,31203.55,30901.85,30992.1,      331730315,         6249.74,-0.14423030385162908
2019-11-19,31045.15,31298.05,30974.3,31236.25,      429946749,         7988.03,0.611789187242382
2019-11-20,31292.35,31471.65,31205.55,31353.85,      418997557,         7712.76,0.19614816043324823
2019-11-21,31413.25,31463.15,31243.0,31349.95,      296147991,         6836.85,-0.20191419763029694
2019-11-22,31389.6,31394.2,31055.2,31111.6,      257772972,         5313.89,-0.8935573869553478
2019-11-25,31065.1,31591.6,31049.75,31555.9,      317309578,         6108.08,1.5553351354263478
2019-11-26,31692.85,31850.35,31465.85,31718.35,      856689798,        22529.25,0.08039510251951945
2019-11-27,31832.75,31916.8,31734.5,31875.95,      417569581,         7883.95,0.13552537257713332
2019-11-28,31981.7,32157.05,31905.9,32122.95,      498304741,         9846.60,0.4397167757008619
2019-11-29,32074.15,32086.95,31770.8,31946.1,      667784235,         9376.34,-0.4008314003900411
2019-12-02,32008.3,32024.1,31720.6,31871.45,      495997384,         6878.37,-0.42938115460701837
2019-12-03,31920.1,31936.6,31502.95,31613.35,      431512247,         6262.52,-0.9703179194865461
2019-12-04,31549.3,32017.75,31444.0,31979.3,      516797101,         7977.93,1.3446198009337291
2019-12-05,32083.8,32126.95,31628.3,31712.95,      393274720,         7477.51,-1.1693960984392766
2019-12-06,31797.15,31883.7,31250.65,31341.55,      485386658,         8458.57,-1.4536613536982128
2019-12-09,31321.4,31537.65,31122.05,31316.65,      494482008,         7409.06,-0.015167650435151907
2019-12-10,31386.4,31412.8,31126.0,31160.35,      505390598,         6959.37,-0.7254411455583872
2019-12-11,31151.65,31337.85,30996.4,31256.75,      815353303,         8323.63,0.3362473705679526
2019-12-12,31356.8,31711.45,31352.1,31665.45,      529686754,         6543.15,0.9747216603585341
2019-12-13,31775.55,32105.05,31770.5,32014.25,      390513196,         7416.72,0.7456054725630016
2019-12-16,32159.0,32186.95,31897.75,31974.2,      306021290,         5773.52,-0.5779659850754648
2019-12-17,32082.4,32213.35,31987.35,32140.25,      259934353,         5360.57,0.17999237715947616
2019-12-18,32292.25,32293.65,32017.3,32244.25,      258844226,         5720.31,-0.14886375090132348
2019-12-19,32281.65,32328.35,32085.05,32241.45,      436934080,         6160.59,-0.12468421860679568
2019-12-20,32266.85,32443.35,32199.45,32384.95,      535239232,         8520.45,0.3646755668914177
2019-12-23,32381.0,32502.8,32196.85,32339.45,      391458232,         5677.31,-0.12848084924140413
2019-12-24,32337.8,32390.35,32246.05,32280.75,      330830416,         4598.44,-0.17673071412528915
2019-12-26,32276.15,32314.6,31963.25,31997.7,      339790478,         5214.14,-0.8702187969760349
2019-12-27,32142.5,32444.85,32056.25,32412.35,      332429461,         5364.91,0.832553023770256
2019-12-30,32486.6,32613.1,32248.5,32354.9,      274051378,         5034.21,-0.4070480823615498
2019-12-31,32345.95,32345.95,32108.75,32161.65,      251409106,         4779.55,-0.5730427387898297
2020-01-01,32237.9,32348.0,32057.2,32102.9,      184671555,         3183.97,-0.42052275651109394
2020-01-02,32133.15,32465.45,32121.4,32443.85,      253558509,         4310.34,0.9576545323689918
2020-01-03,32326.95,32329.8,31960.4,32069.25,      217584385,         4537.65,-0.8035735166865479
2020-01-06,31910.45,31914.45,31170.55,31237.15,      256236748,         5048.53,-2.155446319526587
2020-01-07,31598.05,31851.45,31200.9,31399.4,      294368120,         6636.37,-0.632655401058612
2020-01-08,30995.5,31451.85,30899.55,31373.65,      304484779,         6150.28,1.2053108261232004
2020-01-09,31748.25,32172.7,31667.15,32092.4,      307977487,         6013.85,1.072372275055781
2020-01-10,32215.7,32347.2,31953.4,32097.4,      444709730,         6362.46,-0.36856567821692493
2020-01-13,32139.1,32322.65,32074.05,32177.65,      291441682,         4403.11,0.11980365253523145
2020-01-14,32196.45,32196.45,31989.2,32071.65,      438912100,         7185.00,-0.38912871648324693
2020-01-15,31994.75,32000.9,31670.35,31824.9,      545708720,         7722.68,-0.5337015984339261
2020-01-16,31810.55,31988.9,31692.4,31853.9,      253715802,         5618.01,0.13609008630027147
2020-01-17,31571.65,31773.55,31445.5,31590.65,      308136774,         7404.95,0.06014437816252593
2020-01-20,31923.95,31923.95,31050.95,31080.65,      282225576,         7796.06,-2.7132637187446185
2020-01-21,30978.85,31171.25,30858.6,30947.55,      227481016,         6114.46,-0.1011388623655161
2020-01-22,31061.6,31149.05,30614.0,30701.45,      200582131,         6087.35,-1.1730716301672977
2020-01-23,30742.2,31087.25,30621.35,31004.05,      343817897,         7242.49,0.8445670807523487
2020-01-24,31040.1,31375.45,30879.05,31241.75,      424623379,         6538.81,0.6454503989053156
2020-01-27,31110.55,31227.05,30808.55,30837.4,      309934514,         7207.69,-0.8857750653427261
2020-01-28,30922.0,31048.45,30656.35,30761.4,      239604935,         5707.39,-0.5220828700904332
2020-01-29,30915.1,31082.85,30835.8,30877.0,      268788386,         5105.28,-0.12339281665964487
2020-01-30,30889.25,30909.5,30521.3,30647.4,      328858847,         5410.61,-0.7891370883011235
2020-01-31,30950.5,31033.45,30691.8,30833.6,      333435455,         8892.15,-0.37913185615692446
2020-02-01,30726.2,30918.6,29753.0,29820.9,      255295791,         5451.95,-3.0357903349664137
2020-02-03,29811.75,30105.8,29612.55,30023.25,      337112135,         7123.19,0.7044540481127126
2020-02-04,30235.3,30776.95,30182.45,30686.7,      336610481,         6719.43,1.470995577888797
2020-02-05,30761.95,31065.85,30630.85,31001.95,      427604425,         6380.13,0.7741448521786533
2020-02-06,31070.75,31470.65,30917.25,31304.05,      334000323,         7041.81,0.7452709793141759
2020-02-07,31367.05,31368.2,31111.05,31201.95,      254381768,         4762.96,-0.5291335958169234
2020-02-10,31248.65,31248.8,30957.2,31058.15,      239696426,         4087.30,-0.6133655739314802
2020-02-11,31230.2,31505.95,31225.9,31300.6,      198887095,         4532.51,0.2249158163102235
2020-02-12,31441.15,31588.6,31398.15,31492.9,      225958605,         5411.53,0.16432275211238087
2020-02-13,31586.55,31649.45,31180.6,31230.25,      303030451,         5780.04,-1.1408810368152649
2020-02-14,31281.85,31436.65,30776.1,30834.8,      341366207,         6732.23,-1.4498229273418322
2020-02-17,30873.85,30998.15,30630.5,30680.7,      251931924,         5100.18,-0.6295488694847178
2020-02-18,30661.5,30692.75,30252.45,30562.5,      398866924,         6353.48,-0.3239263803680982
2020-02-19,30905.0,30947.15,30606.15,30838.2,      268822099,         5918.93,-0.21661445869084212
2020-02-20,30862.3,31085.3,30702.45,30942.85,      273065120,         6647.05,0.2603186196488018
2020-02-24,30666.35,30702.15,30428.0,30455.1,      254235861,         6006.34,-0.6936440858838093
2020-02-25,30517.0,30610.7,30329.95,30432.7,      215913422,         5070.95,-0.27700466931951245
2020-02-26,30279.95,30515.35,30131.75,30306.85,      290964252,         5885.09,0.08875881195174629
2020-02-27,30270.0,30271.95,29914.15,30187.0,      358020830,         7321.45,-0.2749527942491801
2020-02-28,29501.55,29564.1,29051.5,29147.15,      386879090,         9281.27,-1.2158993246337904
2020-03-02,29701.0,29791.15,28571.7,28868.4,      368259606,         8026.59,-2.8841224314475293
2020-03-03,29012.55,29285.35,28749.55,29177.05,      367320137,         7152.89,0.5637992874536665
2020-03-04,29252.95,29273.65,28125.15,28653.7,      425845356,         8645.88,-2.091352949182828
2020-03-05,28830.3,29134.3,28535.6,28815.35,     1075709340,        12062.92,-0.051882069799605864
2020-03-06,27649.95,28047.2,27162.3,27801.45,     1568142743,        12009.32,0.5449356058766719
2020-03-09,27031.45,27091.6,25923.4,26462.6,     1058982970,        12182.52,-2.14963760174738
2020-03-11,26272.75,26791.45,26234.1,26487.8,      723295485,        10720.97,0.8118832066083227
2020-03-12,25175.9,25223.1,23536.35,23971.15,      760576349,        13585.60,-5.025833136916668
2020-03-13,22720.75,25670.75,21351.7,25166.45,      783385213,        16247.37,9.718096910768109
2020-03-16,24061.6,24074.15,23008.25,23101.15,      481906496,         9586.40,-4.157585228440996
2020-03-17,23348.05,23449.5,22002.0,22155.15,      537689478,        10577.21,-5.38430116699728
2020-03-18,22411.85,22544.05,20267.95,20580.2,      875287959,        17440.23,-8.900059280279091
2020-03-19,19428.95,21035.05,18675.65,20083.5,      476621914,        12018.94,3.2591430776508044
2020-03-20,19898.3,20924.55,19265.0,20317.6,      501768418,        13698.45,2.063727999370001
2020-03-23,18311.3,18895.65,16791.05,16917.65,      307639369,         7807.32,-8.237846272975252
2020-03-24,17705.85,17841.4,16116.25,17107.3,      391702593,         9905.90,-3.498798758424762
2020-03-25,16759.95,18740.2,16635.5,18481.05,      394556026,         9791.54,9.312782552939353
2020-03-26,18781.85,20409.35,18364.5,19613.9,      482884243,        13335.36,4.242144601532601
2020-03-27,20801.6,21462.4,19580.1,19969.0,      539418047,        14946.08,-4.1694626671340504
2020-03-30,19254.45,19716.25,18668.7,18782.4,      326991879,         9137.65,-2.51325709174546
2020-03-31,19307.65,19466.3,18792.4,19144.0,      309805792,         8241.53,-0.8548370246552521
2020-04-01,19122.4,19154.75,18042.25,18208.35,      274864724,         7400.87,-5.01994963849005
2020-04-03,18325.05,18326.1,17143.2,17249.3,      342530350,         8497.01,-6.236484958809923
2020-04-07,18454.55,19190.55,17953.75,19062.5,      435419014,        11758.61,3.189245901639348
2020-04-08,18799.4,20324.1,18482.9,18946.45,      508444556,        13710.09,0.7761348432028125
2020-04-09,19553.15,19988.3,19166.9,19913.6,      389986610,        10229.40,1.810069500241027
2020-04-13,19854.9,19887.05,19294.0,19488.0,      288209448,         7634.04,-1.8826970443349826
2020-04-15,20096.35,20184.1,18776.75,19057.05,      389865463,        11188.39,-5.453624774033753
2020-04-16,18957.15,19520.3,18703.45,19400.0,      350278671,        10404.75,2.282731958762879
2020-04-17,20394.75,20866.55,19729.3,20681.45,      475038288,        12586.71,1.3862664368310766
2020-04-20,21104.7,21122.1,20444.25,20522.65,      438637821,        11742.64,-2.836134709698792
2020-04-21,19812.05,19891.45,19247.95,19409.35,      311922545,         8248.51,-2.0747732407319193
2020-04-22,19306.95,19806.35,19051.95,19701.85,      349355747,         9091.05,2.0043802993119826
2020-04-23,19871.35,20356.5,19584.4,20267.95,      325385187,         8994.59,1.9567839865403367
2020-04-24,19697.65,19950.15,19515.4,19586.65,      305735017,         8019.89,-0.56671253123939
2020-04-27,19870.8,20224.75,19847.65,20081.15,      299864446,         8082.32,1.0474997696845159
2020-04-28,20436.6,20751.3,20260.8,20671.1,      367772101,        10339.15,1.1344340649505833
2020-04-29,20440.4,21348.15,20393.65,21090.2,      400629555,        12331.95,3.081051862950561
2020-04-30,21589.2,21967.0,21353.65,21534.5,      471511130,        11158.91,-0.2540110055956754
2020-05-04,20514.75,20530.45,19643.6,19743.75,      328804506,         7635.19,-3.905033238366572
2020-05-05,20147.3,20223.15,19212.35,19271.75,      381269938,         9095.40,-4.5431784866449565
2020-05-06,19302.45,19806.6,18941.0,19694.55,      395557269,         9797.35,1.9909061136202584
2020-05-07,19536.05,19757.25,19332.15,19491.8,      300140979,         7706.31,-0.22701854113011624
2020-05-08,19844.0,19969.6,19285.05,19352.9,      330610646,         7983.74,-2.537604183352358
2020-05-11,19610.45,19733.4,18900.9,18950.5,      342556509,         8610.25,-3.4824938655972177
2020-05-12,18751.4,18993.4,18287.0,18862.85,      395412970,        10402.20,0.5908439074688984
2020-05-13,20017.75,20122.25,19429.9,19634.95,      520830667,        12055.56,-1.9495847964980777
2020-05-14,19197.7,19380.1,19024.75,19068.5,      333038859,         7758.17,-0.6775572278889306
2020-05-15,19098.8,19119.1,18683.65,18833.95,      240590869,         5598.32,-1.4062371409077679
2020-05-18,18795.1,18795.1,17514.2,17573.2,      434763906,         9980.50,-6.953201465868469
2020-05-19,18037.15,18175.3,17390.65,17486.25,      415466049,         9541.76,-3.150475373507764
2020-05-20,17486.5,18002.65,17407.7,17840.2,      326225920,         7525.24,1.9826010919160137
2020-05-21,17901.95,18200.7,17658.55,17735.1,      347575113,         7748.12,-0.9407897333536445
2020-05-22,17554.25,17952.25,17105.0,17278.9,      484792159,         9991.95,-1.5935620901793432
2020-05-26,17537.65,17681.7,17311.25,17440.35,336758208,6854.37,-0.5579016476160336
2020-05-27,17603.4,18874.25,17560.35,18710.55,538003230,12905.82,5.917249893776495
2020-05-28,18924.45,19455.55,18818.95,19169.8,561124154,14381.4,1.2798777243372312
2020-05-29,18962.0,19358.05,18729.9,19297.25,581732090,10922.76,1.7372941740403425
2020-06-01,19728.9,20225.35,19632.9,19959.9,558065113,10263.32,1.1573204274570512
2020-06-02,20120.6,20615.75,19852.55,20530.2,448324616,11334.54,1.9951096433546782
2020-06-03,20966.6,21619.55,20822.0,20940.7,616871764,14189.77,-0.12368258940722048
2020-06-04,20932.35,21141.8,20316.2,20390.45,587859629,11840.17,-2.657616678396003
2020-06-05,20516.4,21198.7,20425.05,21034.5,637447046,11950.42,2.4630963417243033
2020-06-08,21636.1,21807.4,20911.25,21187.35,748110342,14784.22,-2.1180090950496404
2020-06-09,21295.5,21568.85,20629.7,20724.9,641246103,14242.32,-2.7532099069235487
2020-06-10,20760.95,21251.45,20671.55,21100.1,582992179,12121.73,1.607338353846654
2020-06-11,21084.7,21244.45,20458.3,20525.15,747065326,15002.14,-2.726167652855152
2020-06-12,19529.3,20747.7,19526.1,20654.55,599190078,13935.65,5.447952146137292
2020-06-15,20457.15,20470.85,19740.2,19912.9,465009106,10707.3,-2.733152880795866
2020-06-16,20500.65,20638.85,19507.05,20296.7,552448328,13903.52,-1.0048431518424212
2020-06-17,20137.45,20627.9,19978.15,20201.75,453526032,11014.55,0.31828925711881034
2020-06-18,20137.6,21028.35,20030.35,20956.3,362837078,9472.12,3.906701087501137
2020-06-19,20970.1,21467.65,20878.25,21338.1,523371321,13175.29,1.7246146564127078
2020-06-22,21491.55,22078.25,21425.55,21708.35,664606529,12224.92,0.9986940509066755
2020-06-23,21859.25,22322.3,21647.8,22264.9,527935624,10872.51,1.8219259911340335
2020-06-24,22479.35,22479.55,21336.35,21426.8,684574815,14467.17,-4.9123060839696056
2020-06-25,21218.05,21703.5,20926.45,21506.15,586179820,15602.68,1.339616807285368
2020-06-26,21735.05,21784.65,21320.1,21592.05,375592321,9898.51,-0.6622807931622982
2020-06-29,21291.55,21440.05,21026.45,21359.0,328004604,8606.69,0.31579193782480797
2020-06-30,21524.3,21650.5,21212.0,21370.15,292655825,8208.92,-0.7213332615821499
2020-07-01,21354.1,22061.6,21281.85,21977.6,385956486,10267.97,2.8369794700058244
2020-07-02,22133.8,22344.85,21890.5,21953.2,398994350,11077.87,-0.8226591112001828
2020-07-03,22101.75,22130.3,21768.0,21852.4,256179957,7084.5,-1.1410645970236613
2020-07-06,22270.95,22399.25,22171.05,22198.95,290921694,7884.54,-0.3243396647138716
2020-07-07,22254.3,22674.5,22040.35,22628.0,455766093,11652.55,1.651493724589008
2020-07-08,22700.9,23080.6,22499.5,22584.65,673130542,16312.4,-0.5147301375048983
2020-07-09,22753.15,22998.3,22673.4,22907.2,355982560,8998.85,0.6724959837954847
2020-07-10,22720.95,22835.2,22320.05,22398.45,457099610,8969.63,-1.4398317740736524
2020-07-13,22613.25,22657.4,21981.65,22089.25,293704011,7516.64,-2.3721946195547607
2020-07-14,21877.6,21909.7,21222.45,21392.2,338499620,8134.81,-2.269051336468422
2020-07-15,21634.25,21935.5,21230.55,21340.75,359145119,8748.15,-1.3753031172756347
2020-07-16,21453.25,21671.25,21027.85,21597.15,348563989,7838.97,0.6662916171809774
2020-07-17,21608.05,22065.0,21550.8,21966.8,294921788,7404.45,1.6331463845439482
2020-07-20,22307.3,22520.45,22187.8,22321.85,349653489,10172.45,0.06518276934931143
2020-07-21,22639.85,22861.9,22597.95,22782.0,316649600,9744.39,0.6239575103151674
2020-07-22,23159.0,23211.35,22658.2,22882.6,412721326,11349.74,-1.2079046961446753
2020-07-23,22854.85,23122.35,22734.9,23083.9,307580829,8038.76,0.9922500097470657
2020-07-24,22853.2,22854.05,22417.2,22662.05,436264876,9908.17,-0.843480620685249
2020-07-27,22664.6,22668.05,21801.35,21848.75,340888880,9407.53,-3.734080897076485
2020-07-28,21940.15,22233.0,21611.4,22105.2,379785455,11478.58,0.7466568952101735
2020-07-29,22075.0,22346.4,21906.35,22076.6,400357048,10163.56,0.007247492820445833
2020-07-30,22195.05,22252.6,21580.15,21646.85,299568955,7662.27,-2.5324700822521558
2020-07-31,21730.55,21806.95,21375.0,21640.05,397341689,9345.2,-0.41820605774940445
2020-08-03,21543.8,21543.8,21031.45,21072.1,431029295,11151.87,-2.2385049425543766
2020-08-04,21248.25,21576.35,21057.75,21490.5,297019822,9152.34,1.1272422698401618
2020-08-05,21686.85,21936.5,21448.4,21509.95,338829581,8818.01,-0.8224100939332626
2020-08-06,21644.25,21926.55,21370.3,21642.6,386597915,9575.39,-0.007623852956675516
2020-08-07,21620.25,21787.25,21451.3,21754.0,378616471,7686.14,0.6148294566516502
2020-08-10,21824.9,22071.95,21795.1,21900.25,261796164,5943.76,0.34405999931506964
2020-08-11,22050.2,22277.6,22039.85,22227.2,377912975,8137.5,0.7963216239562337
2020-08-12,22135.95,22326.55,21990.2,22264.0,507472323,9323.94,0.5751437297879953
2020-08-13,22395.2,22439.95,22139.6,22196.35,289096635,6479.17,-0.8958680143357002
2020-08-14,22334.95,22334.95,21459.1,21679.4,318837489,7137.99,-3.0238382981078775
2020-08-17,21906.95,21909.4,21403.15,21700.85,263359893,6133.05,-0.9497323837545636
2020-08-18,21702.0,22227.75,21629.4,22170.6,311809274,6815.59,2.113609915834477
2020-08-19,22315.4,22419.35,22234.25,22285.9,348005901,6826.17,-0.13237069178269667
